col_i,col_j,table_i,table_j,domain_i,domain_j,type_i,type_j,P_stat,P_name,P_sem,same_domain
address.address2,film.language_id,address,film,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",Captures details of films in a video rental store inventory.,nominal,nominal,0.731406,0.181818,0.035377,0
address.address2,film.original_language_id,address,film,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",Captures details of films in a video rental store inventory.,nominal,nominal,0.0,0.1,0.046529,0
address.address2,film.rental_duration,address,film,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",Captures details of films in a video rental store inventory.,nominal,numeric,0.793184,0.2,0.041067,0
address.address2,film.rental_rate,address,film,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",Captures details of films in a video rental store inventory.,nominal,numeric,0.665032,0.090909,0.038112,0
address.address2,film.length,address,film,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",Captures details of films in a video rental store inventory.,nominal,numeric,0.759251,0.0,0.03731,0
address.address2,film.replacement_cost,address,film,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",Captures details of films in a video rental store inventory.,nominal,numeric,0.811622,0.1875,0.032351,0
address.address2,film.rating,address,film,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",Captures details of films in a video rental store inventory.,nominal,nominal,0.91512,0.0,0.041068,0
address.address2,film.special_features,address,film,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",Captures details of films in a video rental store inventory.,nominal,nominal,1.115975,0.125,0.042107,0
address.address2,film.last_update,address,film,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",Captures details of films in a video rental store inventory.,nominal,nominal,0.731127,0.090909,0.028033,0
address.address2,film_category.film_id,address,film_category,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",The film_category table records the association between individual films and their respective categories in the Sakila video rental store.,nominal,numeric,0.772305,0.0,0.067559,0
address.address2,film_category.category_id,address,film_category,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",The film_category table records the association between individual films and their respective categories in the Sakila video rental store.,nominal,numeric,0.79607,0.181818,0.07168,0
address.address2,film_category.last_update,address,film_category,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",The film_category table records the association between individual films and their respective categories in the Sakila video rental store.,nominal,nominal,0.731127,0.090909,0.048199,0
address.address2,inventory.inventory_id,address,inventory,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",Tracks the current inventory of films across different stores in the Sakila video rental store.,nominal,numeric,0.772305,0.083333,0.047894,0
address.address2,inventory.film_id,address,inventory,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",Tracks the current inventory of films across different stores in the Sakila video rental store.,nominal,numeric,0.772305,0.0,0.039675,0
address.address2,inventory.store_id,address,inventory,"Holds customer and store contact addresses for delivery, billing, or communication purposes.",Tracks the current inventory of films across different stores in the Sakila video rental store.,nominal,numeric,0.580546,0.25,0.042026,0
